"","id","tot","date","title","content","nation","week"
"352",968,"97.3",2019-02-12,"Uighurs to China: Post a video of my missing relatives, too","China has come under increasing scrutiny for the camps holding an estimated 1 million minority Muslims in its far west Xinjiang region.","c",7
"353",968,"97.4",2019-02-12,"Uighurs to China: Post a video of my missing relatives, too","Beijing says these facilities are vocational training centers where Uighurs, Kazakhs and others receive free skills education.","c",7
"354",968,"97.5",2019-02-12,"Uighurs to China: Post a video of my missing relatives, too","In a rare show of public criticism from a majority Muslim nation, Turkey on Saturday called China's treatment of Uighurs a great cause of shame for humanity.","c",7
"355",969,"98.16",2019-02-12,"Wreck of WWII aircraft carrier USHornet discovered in the South Pacific","While none of the 16 B-25 bombers launched from Hornet made it to their designated landing strip in China, the raid was an important boost to US morale.","c",7
"356",970,"99.11",2019-02-13,"Cory Booker says meat-centric ¡®Standard American Diet¡¯ not sustainable","It¡¯s just not possible, as China, as Africa move toward consuming meat the same way America does because we just don¡¯t have enough land.","c",7
"357",971,"100.104",2019-02-13,"Does the left have an anti-Semitism problem?","And there's a lot of other great news as well that would be distracted from if this thing continued in a shutdown form, including the China negotiations going on right now in Beijing.","c",7
"359",974,"103.109",2019-02-13,"Men expect to spend more than women expect to on Valentine's Day","PAYNE: While China, India, these are|","c",7
"360",975,"104.40",2019-02-13,"Michael Goodwin: Can the Democrats ever get over their anti-Israel bias?","And it has developed trading relations with China among others in Asia.","c",7
"361",976,"105.4",2019-02-13,"North Korea prison camp survivor: 'Am I a Christian?<U+00A0>Yes. I love Jesus. But I deny it'","She survived what seemed like a death sentence after fleeing to China during a famine to feed her family.","c",7
"362",976,"105.13",2019-02-13,"North Korea prison camp survivor: 'Am I a Christian?<U+00A0>Yes. I love Jesus. But I deny it'","Then for an hour, they would ask her the same questions: Why were you in China?","c",7
"363",976,"105.24",2019-02-13,"North Korea prison camp survivor: 'Am I a Christian?<U+00A0>Yes. I love Jesus. But I deny it'","If I admit that I was helped by Chinese Christians, I will be killed, either quickly or slowly, she said.","c",7
"364",977,"106.1",2019-02-13,"Pentagon says China, Russia developing satellite-killing lasers","China and Russia are likely building high-powered lasers that can shoot down USsatellites, according to a new Pentagon report.","c",7
"365",977,"106.4",2019-02-13,"Pentagon says China, Russia developing satellite-killing lasers","It calls out both China and Russia as two countries with the technological prowess to take down UScommunication and navigational satellites, which could cause mayhem for businesses and the military.","c",7
"366",977,"106.6",2019-02-13,"Pentagon says China, Russia developing satellite-killing lasers","But not to the Pentagon; the agency's report lays out all the different ways Beijing and Moscow could attack USsatellites in order to win future wars.","c",7
"367",977,"106.7",2019-02-13,"Pentagon says China, Russia developing satellite-killing lasers","China, for instance, is attempting to become a space power that's focused on exploration and defense, according to the DIA.","c",7
"368",977,"106.8",2019-02-13,"Pentagon says China, Russia developing satellite-killing lasers","The agency goes on to claim that the Chinese military is probably attempting to build a laser weapon system that can disrupt, degrade, or damage, orbital satellites and the sensors they use.","c",7
"369",977,"106.9",2019-02-13,"Pentagon says China, Russia developing satellite-killing lasers","China likely will field a ground-based laser weapon that can counter low-orbit space-based sensors by 2020, and by the mid-to-late 2020s, it may field higher-power systems that extend the threat to the structures of non-optical satellites, the report claims.","c",7
"370",977,"106.12",2019-02-13,"Pentagon says China, Russia developing satellite-killing lasers","China and Russia are developing satellites that can inspect and repair other satellites in space, which could also be used to approach another country's satellite and conduct an attack that results in temporary or permanent damage, the DIA warns.","c",7
"371",977,"106.17",2019-02-13,"Pentagon says China, Russia developing satellite-killing lasers","China was quick to dismiss the DIA's report.","c",7
"372",977,"106.18",2019-02-13,"Pentagon says China, Russia developing satellite-killing lasers","What is alarming and concerning is that the UShas defined the outer space as combat territory, announcing to build a space troop, frequently conducting outer space military drills, said a spokesperson for the Chinese Ministry of Foreign Affairs, according to CNN.","c",7
"373",978,"107.39",2019-02-13,"Trump says he's 'really not happy' with border deal, Chelsea Clinton defends Omar's apology","WATCH TODAY'S MUS-READS First female Viper demo team pilot removed from position after 2 weeks Abducted Ohio State student, kidnapper killed in police shootout NASA eyes giant 'meteorite' crater beneath Greenland¡¯s ice MINDING YOUR BUSNESS California scrapping plan for $77B high-speed rail from LA to San Francisco Stocks surge on USChina trade talks, tentative budget deal Toys R Us plans big comeback this holiday season The home where Jeff Bezos launched Amazon is up for sale College students' beginning salaries: Expectations vs.","c",7
"374",979,"108.21",2019-02-13,"White supremacist sentenced for killing black man with sword","He said Jackson called for military and biological warfare aimed at the extermination of black people and urged authorities in the United Kingdom, China and Russia to get involved.","c",7
"375",980,"109.1",2019-02-14,"China's January exports rebound, imports decline","Chinese staffers adjust a US flag before the opening session of trade negotiations between US and Chinese trade representatives at the Diaoyutai State Guesthouse in Beijing, Thursday, Feb.","c",7
"376",980,"109.3",2019-02-14,"China's January exports rebound, imports decline","BEIJING <U+2013> China's exports rebounded in January from a contraction late last year amid trade tensions with Washington, but imports declined.","c",7
"377",980,"109.11",2019-02-14,"China's January exports rebound, imports decline","Chinese exports to the United States have been squeezed by President Donald Trump's tariff hike in a dispute over Beijing's technology ambitions.","c",7
"378",980,"109.12",2019-02-14,"China's January exports rebound, imports decline","US and Chinese negotiators began talks Thursday that Trump says will help decide whether he allows another tariff hike on $200 billion of imports from China to go ahead March 2.","c",7
"379",981,"110.34",2019-02-14,"Dems divided on Green New Deal after Mitch McConnell ramps up pressure","¡°How do we bring on China and India and everybody else who are great users of carbon right now and polluters of carbon to be carbon-free also?","c",7
"380",982,"111.30",2019-02-14,"Fentanyl deaths from 'Mexican oxy' pills hit Arizona hard","While Chinese shipments were long blamed for illegal fentanyl entering the US, Mexico's Army in November 2017 discovered a rustic fentanyl lab in a remote part of Sinaloa state and seized precursors, finished fentanyl and production equipment <U+2014> suggesting some of it is now being synthesized across the US border.","c",7
"381",982,"111.34",2019-02-14,"Fentanyl deaths from 'Mexican oxy' pills hit Arizona hard","A decreasing number of smaller shipments with purity of up to 90 percent still enter the US in packages sent from China.","c",7
"382",983,"112.35",2019-02-14,"Humbug holidays: USretail sales drop 1.2 pct. in December","But it did acknowledge that the ongoing trade war with China and volatile global markets are a threat to the growth.","c",7
"383",984,"113.81",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","It's China.","c",7
"384",984,"113.82",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","China is now the undisputed kingpin in the carbon trade.","c",7
"385",984,"113.83",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","China throws more than twice the amount of deadly carbon into the atmosphere than this country does.","c",7
"386",984,"113.84",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","China is the problem.","c",7
"387",984,"113.85",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","That's true even if you are just a regular environmentalist who still believes in the earth and are skeptical of perceived climate theology because China is also the biggest physical polluter in the world.","c",7
"388",984,"113.86",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","China dumps almost as much non-degradable plastic into the oceans as the rest of the worlds combined.","c",7
"389",984,"113.89",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","If you are worried about killing polar bears and poisoning fish with mercury, you should be very worried about China because they are the ones who are doing it.","c",7
"390",984,"113.91",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","You don't see Democratic activists or professional environmentalists camped outside the Chinese Embassy in protest.","c",7
"391",984,"113.92",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","Nobody is demanding sanctions on China until they stop polluting.","c",7
"392",984,"113.93",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","That screeching moron Ocasio-Cortez isn't telling China to give up coal and oil and natural gas and nuclear power within a decade.","c",7
"393",984,"113.95",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","The left isn't doing any of that because the left loves the Chinese government.","c",7
"394",984,"113.97",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","Just a few years ago, the California Governor Jerry Brown flew, yes, flew all the way to the Chinese mainland to praise its fascist government for its environmental leadership.","c",7
"395",984,"113.111",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","Why wouldn't would he be turning this effort outward towards the world's biggest polluter, China and forcing them to clean up the globe?","c",7
"396",984,"113.113",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","NATE LERNER, EXECUTIVE DIRECTOR, BUILD THE WAVE: Yes, that's a really fair question, but how can we ask China to step up to the plate if we're not doing it ourselves?","c",7
"397",984,"113.114",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","Ocasio-Cortez, for example is, no position to demand that with China when our own government refuses to invest the funds and resources that we need to into changing our energy infrastructure.","c",7
"398",984,"113.121",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","CARLSON: Well, it's not really an answer because China emits double the CO2, more than the United States does.","c",7
"399",984,"113.126",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","I'm taking the rhetoric of the left seriously, but they are not taking their own rhetoric seriously because if they did, they would assign actual blame to the world's actual largest polluter and that's China.","c",7
"400",984,"113.127",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","But instead they make excuses like, Well, China just needs inspiration from our moral leadership.","c",7
"401",984,"113.128",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","No, why don't we say to China, This is war, you are the enemy because you are destroying the protective ozone layer that protects the planet and we're going to force you to change your ways?","c",7
"402",984,"113.143",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","CARLSON: And it's China.","c",7
"403",984,"113.156",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","LERNER: First, we do it here domestically, and also, if you look at China, this is a completely false narrative that they're not investing.","c",7
"404",984,"113.165",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","LERNER: We're not taking the Chinese money, first of all -- CARLSON: Yes, they are.","c",7
"405",984,"113.166",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","LERNER: Okay, first of all, I am not saying that the Chinese should not step up to the table.","c",7
"406",984,"113.191",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","CARLSON: So the Chinese believe in fair play.","c",7
"407",984,"113.209",2019-02-14,"Hungary Foreign Minister: Having another kid must not be an economic decision anymore","LERNER: We should have the Chinese join us, but we cannot fight -- but we cannot expect them to join us in this fight if we're not doing ourselves.","c",7
"408",986,"115.2",2019-02-14,"National Retail Group: holiday sales fell short","9 percent as worries about the trade war with China, the government shutdown and stock market turmoil dampened shopper spending in December.","c",7
"409",987,"116.28",2019-02-14,"Michael Avenatti: R. Kelly seen having sex with underage girl in newly uncovered video","There are three countries in the world where people are presumed guilty, China, North Korea, and Myanmar.","c",7
"411",989,"118.6",2019-02-14,"South Africa reports drop in rhinos killed by poachers","Vietnam and China are key illegal markets for rhino horn.","c",7
"412",990,"119.1",2019-02-14,"Swedish ambassador to China under investigation over 'rogue operation' to free bookseller from prison","Anna Lindstedt, Sweden's ambassador to China who is under internal investigation, the embassy said Thursday Feb.","c",7
"413",990,"119.3",2019-02-14,"Swedish ambassador to China under investigation over 'rogue operation' to free bookseller from prison","The Swedish foreign ministry has launched an investigation into its ambassador to China amid allegations she allegedly conducted rogue negotiations to release a detained Swedish bookseller in exchange for his daughter¡¯s silence.","c",7
"414",990,"119.4",2019-02-14,"Swedish ambassador to China under investigation over 'rogue operation' to free bookseller from prison","Anna Lindstedt, the ambassador, has been recalled in the wake of the investigation and a new official has taken her place in Beijing until the end of the investigation.","c",7
"415",990,"119.5",2019-02-14,"Swedish ambassador to China under investigation over 'rogue operation' to free bookseller from prison","CHINA TRYING TO INFILTRATE USCOLLEGES TO RECRUIT SPIES, INDOCTRINATE STUDENTS, INTELLIGENCE AGENCIES SAY The allegations of unauthorized negotiations were first revealed on Wednesday by Angela Gui, the daughter of Gui Minhai, a bookseller of political gossip titles who vanished in 2015 and later reappeared on Chinese state television ¡°confessing¡± his crime of 2003 drunk driving incident.","c",7
"416",990,"119.9",2019-02-14,"Swedish ambassador to China under investigation over 'rogue operation' to free bookseller from prison","The allegations of unauthorized negotiations were first revealed on Wednesday by Angela Gui, the daughter of Gui Minhai, a bookseller of political gossip titles, who vanished in 2015 and later reappeared on Chinese state television ¡°confessing¡± his crime of 2003 drunk driving incident.","c",7
"417",990,"119.12",2019-02-14,"Swedish ambassador to China under investigation over 'rogue operation' to free bookseller from prison","She was allegedly offered a Chinese visa and was told that her father will be released if she remains silent.","c",7
"418",990,"119.13",2019-02-14,"Swedish ambassador to China under investigation over 'rogue operation' to free bookseller from prison","¡°The man who offered me the visa told me that they had ¡®connections within the Chinese Communist Party¡¯.","c",7
"419",990,"119.14",2019-02-14,"Swedish ambassador to China under investigation over 'rogue operation' to free bookseller from prison","He said the Chinese ambassador was ¡®on the phone to Beijing¡¯, and that it was possible my father might be released,¡± Gui wrote.","c",7
"420",990,"119.23",2019-02-14,"Swedish ambassador to China under investigation over 'rogue operation' to free bookseller from prison","In this June 18, 2016, file photo, freed Hong Kong bookseller Lam Wing-kee stands next to a placard with picture of missing bookseller Gui Minhai, in front of his book store in Hong Kong as the protesters are marching to the Chinese central government's liaison office.","c",7
"421",990,"119.24",2019-02-14,"Swedish ambassador to China under investigation over 'rogue operation' to free bookseller from prison","Sweden has condemned China's brutal detention of a Swedish citizen who sold politically sensitive books and whose seizure while he traveled with diplomats stunned Western governments.","c",7
"422",990,"119.27",2019-02-14,"Swedish ambassador to China under investigation over 'rogue operation' to free bookseller from prison","The father has already completed his sentence in China, but the Chinese authorities arrested him again in January 2018 just before he could set foot on a Beijing-bound train with two Swedish diplomats to seek a medical examination.","c",7
"423",991,"120.224",2019-02-14,"Tim Tebow adds movie producer to his list of talents with 'Run the Race'","He's brought back jobs from China to America.","c",7
"435",992,"121.71",2019-02-14,"Tucker Carlson: Green New Deal is a religious document. It punishes America for the sins of its prosperity","CLICK HERE TO GET THE FOX NEWS APP Just a few years ago, the California Governor Jerry Brown flew, yes, flew all the way to the Chinese mainland to praise its fascist government for its environmental leadership.","c",7
"436",993,"122.36",2019-02-14,"William Barr is our new attorney general -- Here are four things he should focus on right away","China, in particular, has engaged in economic and scientific espionage and theft of intellectual property.","c",7
"437",994,"123.35",2019-02-15,"AP Interview: Maduro reveals secret meetings with USenvoy","He also cited the continued support of China and especially Russia, which has been a major supplier of loans, weapons and oil investment over the years.","c",7
"438",995,"124.7",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","According the US Justice Department <U+2013> which took action for the first time to break up three such agencies <U+2013> the three operations in Southern California made millions of dollars bringing thousands of Chinese women to the US for the sole purpose of securing birthright citizenship for their children.","c",7
"439",995,"124.8",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","A 20th individual, who is a lawyer, has already been sentenced to federal prison for helping material witnesses flee to China.","c",7
"440",995,"124.11",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","They also allegedly ¡°defrauded property owners when leasing the apartments and houses¡± used as ¡°maternity¡± or ¡°birthing¡± houses for the Chinese nationals to reside in while they waited to have their babies.","c",7
"441",995,"124.12",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","Here¡¯s how the fraud worked: Chinese women were coached to apply for tourist or visitors¡¯ visas and lie to the US Consulates in China by claiming they were only coming for two weeks.","c",7
"442",995,"124.15",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","The Chinese women were housed for months in dozens of apartments rented by the birth tourism organizations.","c",7
"443",995,"124.19",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","¡± And who were those Chinese clients?","c",7
"444",995,"124.20",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","According to the indictments, they included Chinese government officials as well as others associated with Chinese Central Television, China Telecom, the Bank of China, the Public Security Bureau of the Beijing Municipal Government, and a government radio station.","c",7
"445",995,"124.21",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","So officials of the Chinese government were directly involved in fraudulently procuring birthright citizenship for their children in part to obtain ¡°priority for jobs in the US government,¡± raising serious potential national security concerns.","c",7
"446",995,"124.24",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","It charged each customer $40,000 to $80,000, and received $3 million in international wire transfers from China in just two years, the Justice Department said.","c",7
"447",995,"124.27",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","4 million in international wire transfers from China¡± in just two years, according to the Justice Department.","c",7
"448",995,"124.28",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","One of the indicted individuals told federal agents that ¡°his birth tourism business investment was ¡®chump change¡¯ because he had more than $10 million in his bank accounts in China.","c",7
"449",995,"124.31",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","In a disgusting illustration of the misogyny of Communist China, he discussed ¡°whether to refund a down payment because, once the customer found ¡®the baby is a girl, her husband arranged abortion for her,¡¯¡± the Justice Department said.","c",7
"450",995,"124.33",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","They fled the US and went back to China to avoid prosecution.","c",7
"451",995,"124.34",2019-02-15,"Birthright citizenship should end <U+2013> it¡¯s a magnet for immigration fraud and could threaten national security","There is obviously no chance whatsoever that the Chinese government, many of whose officials apparently participated in this immigration fraud, will ever extradite these criminals to the US These indictments show why we need to join the rest of the world and end birthright citizenship.","c",7
"452",996,"125.43",2019-02-15,"Bombshell book alleges a Vatican gay subculture, hypocrisy","Recent episodes include investigations into global digital investment and the US-China trade war.","c",7
"453",997,"126.1",2019-02-15,"China closes its Everest base camp to tourists as part of clean up campaign","In this Monday, May 8, 2017 photo released by Xinhua News Agency, people collect garbage at the north slope of the Mount Qomolangma in southwest China's Tibet Autonomous Region.","c",7
"454",997,"126.2",2019-02-15,"China closes its Everest base camp to tourists as part of clean up campaign","Workers and volunteers collected four tons of garbage from the Chinese north side of Mount Everest in the first five days of a cleanup operation.","c",7
"455",997,"126.3",2019-02-15,"China closes its Everest base camp to tourists as part of clean up campaign","China has made good on its promise to cut the number of climbers attempting to scale Mount Everest by closing the base camp on its side of the mountain.","c",7
"456",997,"126.4",2019-02-15,"China closes its Everest base camp to tourists as part of clean up campaign","The move is part of a massive clean up campaign by China, which claims the area has been inundated by human waste, trash and abandoned climbing equipment.","c",7
"457",997,"126.6",2019-02-15,"China closes its Everest base camp to tourists as part of clean up campaign","2 CLIMBERS FOUND DEAD ON MOUNT EVEREST: NEPAL OFFICIALS Climbers who try to reach base camp without a specialized permit will be turned back, the South China Morning Post reported.","c",7
"458",997,"126.8",2019-02-15,"China closes its Everest base camp to tourists as part of clean up campaign","China designates the area of the reserve over 5,200 meters above sea level as the ¡°key area¡±.","c",7
"459",997,"126.11",2019-02-15,"China closes its Everest base camp to tourists as part of clean up campaign","Parts of Everest are in China and Nepal.","c",7
"460",997,"126.12",2019-02-15,"China closes its Everest base camp to tourists as part of clean up campaign","Each year, about 60,000 climbers and guides visit the Chinese north side of the mountain, which China refers to by its Tibetan name, Mount Qomolangma.","c",7
"461",997,"126.13",2019-02-15,"China closes its Everest base camp to tourists as part of clean up campaign","China has set up stations to sort, recycle and break down garbage from the mountain, which includes cans, plastic bags, stove equipment, tents and oxygen tanks.","c",7
"462",998,"127.1",2019-02-15,"Chinese coconut milk company forced to change ad claiming drink increases breast size","A Chinese beverage company is being slammed for claiming its coconut milk can make women¡¯s breasts larger.","c",7
"463",998,"127.2",2019-02-15,"Chinese coconut milk company forced to change ad claiming drink increases breast size","A Chinese beverage company has been forced to change its advertising campaign after being slammed for claiming that drinking its coconut milk would make women¡¯s breasts larger.","c",7
"464",998,"127.4",2019-02-15,"Chinese coconut milk company forced to change ad claiming drink increases breast size","Coconut Palm Group was called out for using slogans such as ¡°drink one can every day, curves will excite people, whiter and more plump,¡± ¡°I drink from small to big¡± and ¡°drinking more coconut milk every day can make breasts fuller¡± alongside images of women with full chests, the South China Morning Post reports.","c",7
"465",999,"128.23",2019-02-15,"Dubai airport briefly closed for 'suspected drone activity'","CLICK HERE TO GET THE FOX NEWS APP According to the outlet, major source market countries with registered passengers include India, Saudi Arabia, the United Kingdom, China, the US and Russia.","c",7
"466",1000,"129.1",2019-02-15,"Former Coca-Cola scientist accused of stealing trade secrets to form Chinese beverage rival","A former Coca-Coca scientist is accused of stealing trade secrets in a bid to launch a company backed by China's government.","c",7
"467",1000,"129.2",2019-02-15,"Former Coca-Cola scientist accused of stealing trade secrets to form Chinese beverage rival","A Chinese-born scientist formerly employed by Coca-Cola is now accused of trying to steal trade secrets from companies reportedly working with the beverage giant in order to set up her own rival venture funded in part by China¡¯s government.","c",7
"468",1000,"129.3",2019-02-15,"Former Coca-Cola scientist accused of stealing trade secrets to form Chinese beverage rival","The claims against Xiaorong You, 56, of Michigan -- who also went by the alias ¡®Shannon You¡¯ -- came in an indictment returned by a grand jury in Tennessee on Thursday.","c",7
"469",1000,"129.6",2019-02-15,"Former Coca-Cola scientist accused of stealing trade secrets to form Chinese beverage rival","¡°Xiaorong You is accused of an egregious, premeditated theft and transfer of trade secrets worth more than $100 million for the purpose of setting up a Chinese company that would compete with the American companies from which the trade secrets were stolen.","c",7
"470",1000,"129.17",2019-02-15,"Former Coca-Cola scientist accused of stealing trade secrets to form Chinese beverage rival","The indictment alleges that You, along with Liu Xiangchen, 61, of Shandong Province, China, ¡°and a third co-conspirator formulated a plan in which You would exploit her employment with the two American employers to steal trade secrets,¡± according to the Justice Department.","c",7
"471",1000,"129.18",2019-02-15,"Former Coca-Cola scientist accused of stealing trade secrets to form Chinese beverage rival","USTAKES ON CHINA OVER MARKETPLACE 'CHEATING' US companies denounce Chinese business practices; William La Jeunesse reports.","c",7
"472",1000,"129.19",2019-02-15,"Former Coca-Cola scientist accused of stealing trade secrets to form Chinese beverage rival","Then, it says, she would funnel the information to a Chinese company operated by Liu, which would ¡°manufacture and profit from products developed using the stolen trade secrets.","c",7
"473",1000,"129.20",2019-02-15,"Former Coca-Cola scientist accused of stealing trade secrets to form Chinese beverage rival","¡°In exchange, Liu would cause the Chinese company to reward You for her theft, by helping her receive the Thousand Talent and other financial awards, based on the trade secrets she stole, and by giving You an ownership share of a new company that would ¡®own¡¯ the stolen trade secrets in China,¡± it concluded.","c",7
"474",1000,"129.21",2019-02-15,"Former Coca-Cola scientist accused of stealing trade secrets to form Chinese beverage rival","The ¡°Thousand Talents Plan,¡± according to The Wall Street Journal, is a talent recruitment operation set up by the Chinese government in 2008.","c",7
"475",1000,"129.23",2019-02-15,"Former Coca-Cola scientist accused of stealing trade secrets to form Chinese beverage rival","But the US government suspects the program <U+2013> and others set up by China like it -- is just a ruse to entice scientists to hand over secrets and expertise they pick up while working in America.","c",7
"476",1000,"129.24",2019-02-15,"Former Coca-Cola scientist accused of stealing trade secrets to form Chinese beverage rival","Those who are participating in such programs ¡°travel from the US at Chinese government expense, divulge technical knowledge through scripted venues, are briefed on China¡¯s technology interests, return to their US ¡®base¡¯ for more information, and repeat the process,¡± James Mulvenon, a manager at a US defense contractor, told the Senate Judiciary Committee in December in a hearing on the matter, according to The Wall Street Journal.","c",7
"477",1001,"130.4",2019-02-15,"German security conference starting amid Iran deal friction","Its foreign minister, and top-level diplomats from Russia and China <U+2014> as well as the defense ministers from the three European nations to preserve the nuclear deal <U+2014> will be there.","c",7
"478",1002,"131.28",2019-02-15,"Get set for 'super snow moon,' the biggest supermoon of the year","China, for example, recently became the first country to successfully land a spacecraft on the far side of the Moon.","c",7
"479",1003,"132.6",2019-02-15,"Graham: USshould be stronger on Canadians detained in China","Lindsey Graham says the response by the United States to China detaining two Canadians in apparent retaliation for the arrest of a Chinese Huawei executive has not been strong enough.","c",7
"480",1003,"132.7",2019-02-15,"Graham: USshould be stronger on Canadians detained in China","Graham also told Munich Security Conference delegates Friday the international reaction to China's arrest of ex-diplomat Michael Kovrig and entrepreneur Michael Spavor hasn't been enough to persuade China that its apparent use of hostage diplomacy won't be tolerated.","c",7
"481",1003,"132.8",2019-02-15,"Graham: USshould be stronger on Canadians detained in China","Graham says President Donald Trump has been tough on China but this is one area where I think we need to make a more definitive statement, because the two people arrested in China had nothing to do with the rule of law.","c",7
"482",1004,"133.9",2019-02-15,"NASA¡¯s new grand space race plan","Meanwhile, China late last year placed a probe and lander in one of the Moon¡¯s most significant features <U+2014> the unexplored South Pole-Aitken basin.","c",7
"483",1004,"133.14",2019-02-15,"NASA¡¯s new grand space race plan","Earlier this year, China scored the first successful sprouting of plants from seeds during the ongoing Chang¡¯e-4 mission which placed the first-ever probe on the far side of the Moon.","c",7
"484",1004,"133.24",2019-02-15,"NASA¡¯s new grand space race plan","NASA will also reveal where they intend to put the robotic probe, though it is most likely to stake out a claim on the same south polar region China and India are exploring.","c",7
"485",1004,"133.29",2019-02-15,"NASA¡¯s new grand space race plan","¡± Like China, the probe is intended to pave the way for a future manned mission.","c",7
"486",1005,"134.28",2019-02-15,"Newt Gingrich: I saw the South Korean miracle for myself <U+2013> It was incredible","This attack had been approved by the leaders of the Soviet Union and Communist China.","c",7
"487",1005,"134.36",2019-02-15,"Newt Gingrich: I saw the South Korean miracle for myself <U+2013> It was incredible","Security Council meetings because the Chinese Nationalists in Taiwan still represented China.","c",7
"488",1005,"134.37",2019-02-15,"Newt Gingrich: I saw the South Korean miracle for myself <U+2013> It was incredible","The Soviet Union argued that the Communists had won the civil war, now occupied all the mainland and should have the Chinese seat on the Security Council .","c",7
"489",1005,"134.40",2019-02-15,"Newt Gingrich: I saw the South Korean miracle for myself <U+2013> It was incredible","It took three long, painful years of combat to fight the North Koreans and then the Chinese Communists to exhaustion.","c",7
"490",1005,"134.41",2019-02-15,"Newt Gingrich: I saw the South Korean miracle for myself <U+2013> It was incredible","The Chinese had come in because they saw North Korea as a key buffer zone to defend their own country.","c",7
"491",1005,"134.48",2019-02-15,"Newt Gingrich: I saw the South Korean miracle for myself <U+2013> It was incredible","The Chinese later discovered that they could not drive the American-led U.","c",7
"492",1007,"136.2",2019-02-15,"Sweden FM says she's upset by ambassador to China case","5, 2013 file photo, shows Anna Lindstedt, Sweden's ambassador to China during a press conference in Stockholm.","c",7
"493",1007,"136.3",2019-02-15,"Sweden FM says she's upset by ambassador to China case","Sweden¡¯s ambassador to China is under internal investigation, the embassy said Thursday Feb.","c",7
"494",1007,"136.5",2019-02-15,"Sweden FM says she's upset by ambassador to China case","COPENHAGEN, Denmark <U+2013> Swedish Foreign Minister Margot Wallstrom says she is very upset over meetings arranged by the country's ambassador to China between the daughter of a detained Swedish publisher and two businessmen who allegedly threatened the woman.","c",7
"495",1007,"136.10",2019-02-15,"Sweden FM says she's upset by ambassador to China case","She said they threatened her after offering to help secure her father's release from prison in China.","c",7
"496",1007,"136.11",2019-02-15,"Sweden FM says she's upset by ambassador to China case","Gui Minhai, a naturalized Swedish citizen, co-owned a Hong Kong store which sold gossipy books about Chinese leaders.","c",7
"497",1008,"137.54",2019-02-15,"Trump plans to allocate $8B for border wall, source says; House Republican worries about unintended consequences","In an attempt to fight off what the Nicolas Maduro government has claimed to be the threat of a US-led coup, and flanked by more than a dozen ambassadors and diplomats from countries including Iran, North Korea, Cuba, Syria, China and Russia, Arreaza read off a statement defending the charter and the principles of nonintervention.","c",7
